ley,no,fecha,codNota,confianza,titulo_dof,decreto_dip
cpeum,231,24-02-2017,5472965,1.0,"Decreto por el que se declaran reformadas y adicionadas diversas disposiciones de los artículos 107 y 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Justicia Laboral","DECRETO por el que se declaran reformadas y adicionadas diversas disposiciones de los artículos 107 y 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Justicia Laboral . Se suprimen las Juntas de Conciliación y Arbitraje. Se establece que la resolución de las diferencias o los conflictos entre trabajadores y patrones estará a cargo de los tribunales laborales del Poder Judicial de la Federación o de las entidades federativas. Se estipula que antes de acudir a los tribunales laborales, los trabajadores y patrones deberán asistir a la instancia conciliatoria correspondiente. En el orden local, la función conciliatoria estará a cargo de los Centros de Conciliación que se instituyan en las entidades federativas. Y en el orden federal, la función conciliatoria estará a cargo de un organismo descentralizado, al que le corresponderá además, el registro de todos los contratos colectivos de trabajo y las organizaciones sindicales, así como todos los procesos administrativos relacionados. Se precisa que el titular de este organismo descentralizado será designado por la Cámara de Senadores a propuesta del Ejecutivo Federal. | Proceso Legislativo |"
cpeum,232,15-09-2017,5497456,1.0,"Decreto por el que se reforman y adicionan los artículos 16, 17 y 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Justicia Cotidiana (Solución de Fondo del Conflicto y Competencia Legislativa sobre Procedimientos Civiles y Familiares).","DECRETO por el que se reforman y adicionan los artículos 16, 17 y 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Justicia Cotidiana (Solución de Fondo del Conflicto y Competencia Legislativa sobre Procedimientos Civiles y Familiares) . Establece que en los juicios o procedimientos seguidos en forma de juicio, las autoridades deberán privilegiar la solución del conflicto sobre los formalismos procedimentales. Faculta al Congreso para expedir la legislación única en materia procesal civil y familiar. | Proceso Legislativo |"
cpeum,233,27-08-2018,5535935,1.0,"Decreto por el que se reforma el artículo Décimo Sexto Transitorio del ""Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política-electoral"", publicado en el Diario Oficial de la Federación el 10 de febrero de 2014.","DECRETO por el que se reforma el artículo Décimo Sexto Transitorio del “Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política/electoral”, publicado en el Diario Oficial de la Federación el 10 de febrero de 2014 . Adiciona que una vez realizada la declaratoria expresa de entrada en vigor de la autonomía constitucional de la Fiscalía General de la República , la Cámara de Senadores iniciará de forma inmediata el procedimiento para la designación del Fiscal General de la República. Prevé que el Procurador General de la República que se encuentre en funciones al momento de expedirse la declaratoria, continuará en su encargo hasta en tanto el Senado designe al Fiscal General de la República . | Proceso Legislativo |"
cpeum,234,14-03-2019,5552861,1.0,"Decreto por el que se reforman el artículo 22 y la fracción XXX del artículo 73, de la Constitución Política de los Estados Unidos Mexicanos, en materia de Extinción de Dominio.","DECRETO por el que se reforman el artículo 22 y la fracción XXX del artículo 73, de la Constitución Política de los Estados Unidos Mexicanos, en materia de Extinción de Dominio . Establece que la acción de extinción de dominio se ejercitará por el Ministerio Público a través de un procedimiento jurisdiccional de naturaleza civil y autónomo del penal. Prevé que será procedente sobre bienes de carácter patrimonial cuya legítima procedencia no pueda acreditarse y se encuentren relacionados con las investigaciones derivadas de hechos de corrupción, encubrimiento, delitos cometidos por servidores públicos, delincuencia organizada, robo de vehículos, recursos de procedencia ilícita, delitos contra la salud, secuestro, extorsión, trata de personas y delitos en materia de hidrocarburos, petrolíferos y petroquímicos. Otorga al Congreso de la Unión la atribución para expedir la legislación sobre extinción de dominio en los términos del artículo 22 de la propia Constitución. | Proceso Legislativo |"
cpeum,235,26-03-2019,5555126,1.0,"Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional.","DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional . Establece que la Federación contará con una institución policial de carácter civil denominada Guardia Nacional. Determina que la Guardia Nacional estará adscrita a la Secretaría de Seguridad Pública, la cual formulará la Estrategia Nacional de Seguridad Pública, los respectivos programas, políticas y acciones. Otorga al Congreso de la Unión la facultad para expedir la Ley de la Guardia Nacional, la Ley Nacional sobre el Uso de la Fuerza, y la Ley Nacional del Registro de Detenciones."
cpeum,236,12-04-2019,5557700,1.0,"Decreto por el que se declara reformado el Artículo 19 de la Constitución Política de los Estados Unidos Mexicanos, en materia de prisión preventiva oficiosa.","DECRETO por el que se declara reformado el Artículo 19 de la Constitución Política de los Estados Unidos Mexicanos, en materia de prisión preventiva oficiosa . Incorpora al catálogo de delitos en los que el juez ordenará la prisión preventiva oficiosamente, los casos de abuso o violencia sexual contra menores, feminicidio, robo de casa habitación, uso de programas sociales con fines electorales, corrupción tratándose de los delitos de enriquecimiento ilícito y ejercicio abusivo de funciones, robo al transporte de carga en cualquiera de sus modalidades, delitos en materia de hidrocarburos, petrolíferos o petroquímicos, delitos en materia de desaparición forzada de personas y desaparición cometida por particulares, y delitos en materia de armas de fuego y explosivos de uso exclusivo del Ejército, la Armada y la Fuerza Aérea. | Proceso Legislativo |"
cpeum,237,15-05-2019,5560457,1.0,"Decreto por el que se reforman, adicionan y derogan diversas disposiciones de los artículos 3o., 31 y 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia educativa.","DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de los artículos 3o., 31 y 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia educativa . Estipula que corresponde al Estado la rectoría de la educación. Crea el Sistema para la Carrera de las Maestras y los Maestros en sus funciones docente, directiva o de supervisión. Determina que el Estado fortalecerá a las instituciones públicas de formación docente, de manera especial a las escuelas normales. Precisa las materias de los planes y programas de estudio. Crea el Sistema Nacional de Mejora Continua de la Educación, coordinado por un organismo público descentralizado, con autonomía técnica, operativa y presupuestaria, no sectorizado. Señala que este organismo contará con una Junta Directiva, un Consejo Técnico de Educación y un Consejo Ciudadano. Contempla que la obligatoriedad de la educación superior corresponde al Estado. Faculta al Congreso de la Unión para expedir la Ley del Sistema Nacional de Mejora Continua de la Educación, la Ley General del Sistema para la Carrera de las Maestras y los Maestros, la Ley General de Educación Superior y la General de Ciencia, Tecnología e Innovación. | Proceso Legislativo |"
cpeum,238,06-06-2019,5562178,1.0,"Decreto por el que se reforman los artículos 2, 4, 35, 41, 52, 53, 56, 94 y 115; de la Constitución Política de los Estados Unidos Mexicanos, en materia de Paridad entre Géneros.","DECRETO por el que se reforman los artículos 2, 4, 35, 41, 52, 53, 56, 94 y 115; de la Constitución Política de los Estados Unidos Mexicanos, en materia de Paridad entre Géneros . Consagra la obligación de observar el principio de paridad de género en: 1) La elección de representantes ante los ayuntamientos en municipios con población indígena; 2) Los nombramientos de titulares de las secretarías de despacho del Poder Ejecutivo Federal y sus equivalentes en las entidades federativas, así como en la integración de los organismos autónomos; 3) La postulación de candidaturas de los partidos políticos a los distintos cargos de elección popular; 4) La elección de diputados y senadores por el principio de representación proporcional, en listas encabezadas alternadamente entre mujeres y hombres cada periodo electivo; 5) Los concursos abiertos para la integración de los órganos jurisdiccionales; y 6) La integración de los ayuntamientos municipales. | Proceso Legislativo |"
cpeum,239,09-08-2019,5567623,1.0,Decreto por el que se adiciona un apartado C al artículo 2o. de la Constitución Política de los Estados Unidos Mexicanos.,"DECRETO por el que se adiciona un apartado C al artículo 2o. de la Constitución Política de los Estados Unidos Mexicanos . Reconoce a los pueblos y comunidades afromexicanas, cualquiera que sea su autodenominación, como parte de la composición pluricultural de la Nación. Establece que tendrán los mismos derechos que la Constitución consagra a los pueblos y comunidades indígenas, a fin de garantizar su libre determinación, autonomía, desarrollo e inclusión social. | Proceso Legislativo |"
cpeum,240,20-12-2019,5582486,1.0,"Decreto por el que se declara reformadas y adicionadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Consulta Popular y Revocación de Mandato.","DECRETO por el que se declara reformadas y adicionadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Consulta Popular y Revocación de Mandato ."
cpeum,241,06-03-2020,5588597,1.0,"Decreto por el que se declara reformado el primer párrafo del artículo 28 de la Constitución Política de los Estados Unidos Mexicanos, en materia de condonación de impuestos.","DECRETO por el que se declara reformado el primer párrafo del artículo 28 de la Constitución Política de los Estados Unidos Mexicanos, en materia de condonación de impuestos . Adicionar que en los Estados Unidos Mexicanos quedan prohibidas las condonaciones de impuestos en los términos y condiciones que fijan las leyes. | Proceso Legislativo |"
cpeum,242,08-05-2020,5593045,1.0,Decreto por el que se reforma y adiciona el artículo 4o. de la Constitución Política de los Estados Unidos Mexicanos.,"DECRETO por el que se reforma y adiciona el artículo 4o. de la Constitución Política de los Estados Unidos Mexicanos . Consagra un sistema de salud para el bienestar, para garantizar la extensión progresiva de los servicios de salud para la atención gratuita de las personas que no cuenten con seguridad social. Establece que el Estado garantizará la entrega de un apoyo económico a las personas que tengan discapacidad permanente. Determina que las personas adultas mayores tienen derecho a recibir por parte del Estado una pensión no contributiva. Prevé que el Estado establecerá un sistema de becas para los estudiantes de todos los niveles escolares del sistema de educación pública. | Proceso Legislativo |"
cpeum,243,18-12-2020,5608174,1.0,"Decreto por el que se declara reformadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Movilidad y Seguridad Vial.","DECRETO por el que se declara reformadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Movilidad y Seguridad Vial . Incorpora el derecho de toda persona a la movilidad en condiciones de seguridad vial, accesibilidad, eficiencia, sostenibilidad, calidad, inclusión e igualdad. Faculta al Congreso de la Unión para expedir la Ley General en Materia de Movilidad y Seguridad Vial."
cpeum,244,24-12-2020,5608665,1.0,"Decreto por el que se declara reformados los artículos 4o. y 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Juventud.","DECRETO por el que se declara reformados los artículos 4o. y 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Juventud . Establece que el Estado promoverá el desarrollo integral de las personas jóvenes, a través de políticas públicas con enfoque multidisciplinario, que propicien su inclusión en el ámbito político, social, económico y cultural del país. Faculta al Congreso de la Unión para legislar en materia de formación y desarrollo integral de la juventud . | Proceso Legislativo |"
cpeum,245,19-02-2021,5611825,1.0,"Decreto por el que se declara reformados los artículos 108 y 111 de la Constitución Política de los Estados Unidos Mexicanos, en materia de fuero.","DECRETO por el que se declara reformados los artículos 108 y 111 de la Constitución Política de los Estados Unidos Mexicanos, en materia de fuero . Establece que durante el tiempo de su encargo, el Presidente de la República podrá ser imputado y juzgado por traición a la patria, hechos de corrupción, delitos electorales y todos aquellos delitos por los que podría ser enjuiciado cualquier ciudadano o ciudadana . | Proceso Legislativo |"
cpeum,246,11-03-2021,5613325,1.0,"Decreto por el que se declara reformadas y adicionadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, relativos al Poder Judicial de la Federación.","DECRETO por el que se declara reformadas y adicionadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, relativos al Poder Judicial de la Federación . Reforma en materia del Poder Judicial de la Federación. Entre otras disposiciones: Crea los Tribunales Colegiados de Apelación en sustitución de los Tribunales Unitarios de Circuito y los Plenos Regionales en sustitución de los Plenos de Circuito. Establece la obligatoriedad de las sentencias del Pleno de la SCJN por mayoría de 8 votos y de las Salas por mayoría de 4 votos. Crea la Escuela Federal de Formación Judicial adscrita al Consejo de la Judicatura Federal. Regula el servicio de defensoría pública en asuntos del fuero federal. Modifica el procedimiento de declaratoria general de inconstitucionalidad."
cpeum,247,17-05-2021,5618485,1.0,"Decreto por el que se reforma el artículo 30 de la Constitución Política de los Estados Unidos Mexicanos, en materia de nacionalidad.","DECRETO por el que se reforma el artículo 30 de la Constitución Política de los Estados Unidos Mexicanos, en materia de nacionalidad . Establece que son mexicanos por nacimiento, los que nazcan en el extranjero, hijos de padres mexicanos, de madre mexicana o de padre mexicano. | Proceso Legislativo |"
cpeum,248,17-05-2021,5618486,1.0,Decreto por el que se reforma el artículo 43 de la Constitución Política de los Estados Unidos Mexicanos (Michoacán de Ocampo).,"DECRETO por el que se reforma el artículo 43 de la Constitución Política de los Estados Unidos Mexicanos (Michoacán de Ocampo) . Sustituye la denominación de la parte integrante de la Federación ""Michoacán"" por ""Michoacán de Ocampo"". | Proceso Legislativo |"
cpeum,249,17-05-2021,5618487,1.0,Decreto por el que se reforma el artículo 43 de la Constitución Política de los Estados Unidos Mexicanos (Veracruz de Ignacio de la Llave).,"DECRETO por el que se reforma el artículo 43 de la Constitución Política de los Estados Unidos Mexicanos (Veracruz de Ignacio de la Llave) . Sustituye la denominación de la parte integrante de la Federación ""Veracruz"" por ""Veracruz de Ignacio de la Llave"". | Proceso Legislativo |"
cpeum,250,17-05-2021,5618488,1.0,"Decreto por el que se reforma el artículo 74 de la Constitución Política de los Estados Unidos Mexicanos, en materia de partidas secretas.","DECRETO por el que se reforma el artículo 74 de la Constitución Política de los Estados Unidos Mexicanos, en materia de partidas secretas . Determina que no podrá haber partidas secretas en el Presupuesto de Egresos de la Federación. | Proceso Legislativo |"
cpeum,251,28-05-2021,5619625,1.0,"Decreto por el que se adiciona una fracción XXIII Bis al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Seguridad Privada.","DECRETO por el que se adiciona una fracción XXIII Bis al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Seguridad Privada . Faculta al Congreso de la Unión para expedir la ley general en materia de seguridad privada . | Proceso Legislativo |"
cpeum,252,18-11-2022,5671829,1.0,"Decreto por el que se reforma el Artículo Quinto Transitorio del Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional, publicado en el Diario Oficial de la Federación el 26 de marzo de 2019.","DECRETO por el que se reforma el Artículo Quinto Transitorio del Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional, publicado en el Diario Oficial de la Federación el 26 de marzo de 2019. Modifica las disposiciones constitucionales tra nsitorias que amplían de 5 a 9 años el plazo por el cual, en tanto la Guardia Nacional desarrolla su estructura, capacidades e implantación territorial, el Presidente de la República podrá disponer de la Fuerza Armada permanente en tareas de seguridad pública. | Proceso Legislativo |"
cpeum,253,08-05-2023,5688045,1.0,"Decreto por el que se declara adicionada una fracción X al artículo 116 de la Constitución Política de los Estados Unidos Mexicanos, en materia de símbolos de las entidades federativas.","DECRETO por el que se declara adicionada una fracción X al artículo 116 de la Constitución Política de los Estados Unidos Mexicanos , en materia de símbolos de las entidades federativas . Faculta a las Legislaturas de las entidades federativas para que, observando en todo momento la supremacía de los símbolos patrios, puedan legislar en materia de símbolos estatales, como son: himno, escudo y bandera, a fin de fomentar el patrimonio cultural, la historia y la identidad local . | Proceso Legislativo |"
cpeum,254,29-05-2023,5690265,1.0,"Decreto por el que se reforman y adicionan los artículos 38 y 102 de la Constitución Política de los Estados Unidos Mexicanos, en materia de suspensión de derechos para ocupar cargo, empleo o comisión del servicio público.","DECRETO por el que se reforman y adicionan los artículos 38 y 102 de la Constitución Política de los Estados Unidos Mexicanos, en materia de suspensión de derechos para ocupar cargo, empleo o comisión del servicio público . Incorpora la suspensión de los derechos o prerrogativas de los ciudadanos por tener sentencia firme por la comisión intencional de delitos contra la vida y la integridad corporal; contra la libertad y seguridad sexuales, el normal desarrollo psicosexual; por violencia familiar, equiparada o doméstica, violación a la intimidad sexual; por violencia política contra las mujeres en razón de género ; as í como por ser declarada como persona deudora alimentaria morosa. Y establece que en estos supuestos la persona no podrá ser registrada como candidata para cualquier cargo de elección popular, ni ser nombrada para empleo, cargo o comisión en el servicio público. | Proceso Legislativo |"
cpeum,255,06-06-2023,5691365,1.0,"Decreto por el que se reforman los artículos 55 y 91 de la Constitución Política de los Estados Unidos Mexicanos, en materia de edad mínima para ocupar un cargo público.","DECRETO por el que se reforman los artículos 55 y 91 de la Constitución Política de los Estados Unidos Mexicanos, en materia de edad mínima para ocupar un cargo público . Establece que para ser diputado se requiere tener dieciocho años cumplidos el día de la elección y que para ser Secretario de Estado se requiere tener veinticinco años cumplidos. | Proceso Legislativo |"
cpeum,256,24-01-2024,5715025,1.0,"Decreto por el que se declara reformado el primer párrafo del artículo 65 de la Constitución Política de los Estados Unidos Mexicanos, en materia de periodos de sesiones ordinarias del Congreso de la Unión.","DECRETO por el que se declara reformado el primer párrafo del artículo 65 de la Constitución Política de los Estados Unidos Mexicanos, en materia de periodos de sesiones ordinarias del Congreso de la Unión . Determina que el Congreso se reunirá a partir del 1o. de septiembre de cada año para celebrar un primer periodo de sesiones ordinarias, y a partir del 1o. de febrero para celebrar un segundo periodo de sesiones ordinarias."
cpeum,257,22-03-2024,5721077,1.0,"Decreto por el que se declara aprobada la interpretación al alcance del Artículo Tercero Transitorio del ""Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional"", publicado en el Diario Oficial de la Federación el 26 de marzo del año 2019.","DECRETO por el que se declara aprobada la interpretación al alcance del Artículo Tercero Transitorio del ""Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional"", publicado en el Diario Oficial de la Federación el 26 de marzo del año 2019 . Establece que la interpretación auténtica respecto de los alcances de lo dispuesto en el Artículo Tercero Transitorio del ""Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional"", publicado en el Diario Oficial de la Federación el 26 de marzo del año 2019, deberá ser en el sentido de garantizar los derechos, prestaciones, pertenencia, rango, servicio y antigüedad del personal de las policías Militar y Naval asignado a la Guardia Nacional por acuerdos de carácter general emitidos por el Presidente de la República ."
cpeum,258,15-09-2024,5738985,1.0,"Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de reforma del Poder Judicial.","DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de reforma del Poder Judicial. Reforma integral del Poder Judicial. Entre otras disposiciones determina que la Suprema Corte de Justicia de la Nación se compondrá de nueve M inistras y Ministros y durarán en su encargo doce años . Establece el procedimiento para que las Ministras y Ministros de la SCJN, Magistradas y Magistrados de la Sala Superior y las salas regionales del Tribunal Electoral del Poder Judicial de la Federación, Magistradas y Magistrados del Tribunal de Disciplina Judicial, Magistradas y Magistrados de Circuito y Juezas y Jueces de Distrito, sean elegidos de manera libre, directa y secreta por la ciudadanía el día que se realicen las elecciones federales ordinarias del año que corresponda. Crea el Tribunal de Disciplina Judicial como órgano del Poder Judicial de la Federación responsable de la disciplina de su personal. Precisa que las Constituciones y las Leyes de los Estados, establecerán las condiciones para la elección por voto directo y secreto por parte de la ciudadanía, de las Magistradas, los Magistrados, las Juezas y los Jueces integrantes de los Poderes Judiciales Locales."
cpeum,259,30-09-2024,5739985,1.0,"Decreto por el que se reforman y adicionan los artículos 13, 16, 21, 32, 55, 73, 76, 78, 82, 89, 123 y 129 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional.","DECRETO por el que se reforman y adicionan los artículos 13, 16, 21, 32, 55, 73, 76, 78, 82, 89, 123 y 129 de la Constitución Política de los Estados Unidos Mexicanos, en materia de Guardia Nacional. Establece, entre otras disposiciones, que la Federación contará con la Guardia Nacional, fuerza de seguridad pública, profesional, de carácter permanente e integrada por personal militar con formación policial, dependiente de la secretaría del ramo de defensa nacional, para ejecutar la Estrategia Nacional de Seguridad Pública en el ámbito de su competencia. Faculta al Congreso para expedir leyes que regulen y establezcan requisitos y límites para la participación del Ejército, Armada y Fuerza Aérea en materia de seguridad interior y en tareas de apoyo a la seguridad pública. Homologa a la Guardia Nacional en diversas disposiciones constitucionales aplicables a la Fuerza Armada permanente -Ejército, Fuerza Aérea, Armada y Guardia Nacional-."
cpeum,260,30-09-2024,5739986,1.0,"Decreto por el que se reforman, adicionan y derogan diversas disposiciones del artículo 2o. de la Constitución Política de los Estados Unidos Mexicanos, en materia de Pueblos y Comunidades Indígenas y Afromexicanos.","DECRETO por el que se reforman, adicionan y derogan diversas disposiciones del artículo 2o. de la Constitución Política de los Estados Unidos Mexicanos, en materia de Pueblos y Comunidades Indígenas y Afromexicanos. Establece las bases constitucionales que reconocen a los pueblos y comunidades indígenas como sujetos de derecho público con personalidad jurídica y patrimonio propio. Incorpora el concepto de sistemas normativos de los pueblos y comunidades indígenas. Regula diversas disposiciones en materia de jurisdicción indígena; política lingüística multilingüe; modelos educativos pluriculturales; medicina tradicional y partería; bioculturalidad y lugares sagrados; desarrollo integral y medio ambiente; y consultas indígenas. Determina, entre otras, obligaciones de las autoridades de los tres niveles de gobierno para fomentar la agroecología y cultivos tradicionales; proteger la propiedad intelectual colectiva y las expresiones culturales tradicionales; fortalecer la educación indígena intercultural y plurilingüe; garantizar la administración de medios de comunicación y telecomunicaciones a las comunidades indígenas; y establecer políticas públicas para proteger a las personas indígenas migrantes. Incorpora las bases constitucionales que reconocen los derechos de los pueblos y comunidades afromexicanas, cualquiera que sea su autodenominación, como parte de la composición pluricultural de la Nación, además de tener el carácter de sujetos de derecho público, con personalidad jurídica y patrimonio propio. Reconoce y garantiza los derechos de las mujeres, niñez, adolescencia y juventud indígenas y afromexicanas."
cpeum,261,30-10-2024,5742005,1.0,"Decreto por el que se reforma el párrafo cuarto y se adiciona un párrafo quinto al artículo 28 de la Constitución Política de los Estados Unidos Mexicanos, en materia de vías y transporte ferroviario.","DECRETO por el que se reforma el párrafo cuarto y se adiciona un párrafo quinto al artículo 28 de la Constitución Política de los Estados Unidos Mexicanos, en materia de vías y transporte ferroviario. Precisa que los ferrocarriles, tanto para transporte de pasajeros como de carga, son áreas prioritarias para el desarrollo nacional en los términos del artículo 25 de la Constitución. Señala que el Estado Mexicano retoma el derecho de utilizar las vías ferroviarias para prestar el servicio de transporte de pasajeros y, para ello, el Ejecutivo Federal podrá otorgar asignaciones a empresas públicas o concesiones a particulares."
cpeum,262,31-10-2024,5742012,1.0,"Decreto por el que se reforman el párrafo quinto del artículo 25, los párrafos sexto y séptimo del artículo 27 y el párrafo cuarto del artículo 28 de la Constitución Política de los Estados Unidos Mexicanos, en materia de áreas y empresas estratégicas.","DECRETO por el que se reforman el párrafo quinto del artículo 25, los párrafos sexto y séptimo del artículo 27 y el párrafo cuarto del artículo 28 de la Constitución Política de los Estados Unidos Mexicanos, en materia de áreas y empresas estratégicas. Sustituye el término ""empresa productiva del Estado"" por ""empresa pública del Estado"". Establece que tratándose de litio no se otorgarán concesiones. Determina que los particulares podrán participar en las demás actividades de la industria eléctrica, que en ningún caso tendrán prevalencia sobre la empresa pública del Estado. Estipula que no constituirán monopolios las áreas estratégicas de litio y del servicio de Internet que provea el Estado. En materia del sistema eléctrico nacional, incorpora que sus objetivos serán preservar la seguridad y autosuficiencia energética de la Nación y proveer al pueblo de la electricidad al menor precio posible, evitando el lucro, para garantizar la seguridad nacional y soberanía a través de la empresa pública del Estado."
cpeum,263,31-10-2024,5742105,1.0,"Decreto por el que se reforma el primer párrafo de la fracción II del artículo 107, y se adiciona un quinto párrafo al artículo 105, de la Constitución Política de los Estados Unidos Mexicanos, en materia de inimpugnabilidad de las adiciones o reformas a la Constitución Federal.","DECRETO por el que se reforma el primer párrafo de la fracción II del artículo 107, y se adiciona un quinto párrafo al artículo 105, de la Constitución Política de los Estados Unidos Mexicanos, en materia de inimpugnabilidad de las adiciones o reformas a la Constitución Federal. Establece que son improcedentes las controversias constitucionales o acciones de inconstitucionalidad que tengan por objeto controvertir las adiciones o reformas a la Constitución. Señala que no procederá el juicio de amparo contra adiciones o reformas a la Constitución."
cpeum,264,15-11-2024,5743185,1.0,"Decreto por el que se reforman y adicionan los artículos 4o., 21, 41, 73, 116, 122 y 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de igualdad sustantiva, perspectiva de género, derecho de las mujeres a una vida libre de violencia y erradicación de la brecha salarial por razones de género.","DECRETO por el que se reforman y adicionan los artículos 4o., 21, 41, 73, 116, 122 y 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de igualdad sustantiva, perspectiva de género, derecho de las mujeres a una vida libre de violencia y erradicación de la brecha salarial por razones de género."
cpeum,265,02-12-2024,5744205,1.0,"Decreto por el que se reforman y adicionan los artículos 4o. y 27 de la Constitución Política de los Estados Unidos Mexicanos, en materia de bienestar.","DECRETO por el que se reforman y adicionan los artículos 4o. y 27 de la Constitución Política de los Estados Unidos Mexicanos, en materia de bienestar."
cpeum,266,02-12-2024,5744206,1.0,"Decreto por el que se reforma y adiciona la fracción XII del Apartado A del artículo 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de vivienda para las personas trabajadoras.","DECRETO por el que se reforma y adiciona la fracción XII del Apartado A del artículo 123 de la Constitución Política de los Estados Unidos Mexicanos, en materia de vivienda para las personas trabajadoras."
cpeum,267,02-12-2024,5744207,1.0,"Decreto por el que se reforman y adicionan los artículos 3o., 4o. y 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de protección y cuidado animal.","DECRETO por el que se reforman y adicionan los artículos 3o., 4o. y 73 de la Constitución Política de los Estados Unidos Mexicanos, en materia de protección y cuidado animal."
cpeum,268,20-12-2024,5745905,1.0,"Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de simplificación orgánica.","DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de simplificación orgánica."
cpeum,269,31-12-2024,5746525,1.0,"Decreto por el que se reforma el párrafo segundo del artículo 19 de la Constitución Política de los Estados Unidos Mexicanos, en materia de prisión preventiva oficiosa.","DECRETO por el que se reforma el párrafo segundo del artículo 19 de la Constitución Política de los Estados Unidos Mexicanos, en materia de prisión preventiva oficiosa."
cpeum,270,31-12-2024,5746526,1.0,"Decreto por el que se reforma y adiciona el artículo 21 de la Constitución Política de los Estados Unidos Mexicanos, en materia de seguridad pública.","DECRETO por el que se reforma y adiciona el artículo 21 de la Constitución Política de los Estados Unidos Mexicanos, en materia de seguridad pública."
cpeum,271,17-01-2025,5747305,1.0,"Decreto por el que se adicionan un párrafo quinto al artículo 4o. y un párrafo segundo al artículo 5o., de la Constitución Política de los Estados Unidos Mexicanos, en materia de protección a la salud.","DECRETO por el que se adicionan un párrafo quinto al artículo 4o. y un párrafo segundo al artículo 5o., de la Constitución Política de los Estados Unidos Mexicanos, en materia de protección a la salud."
cpeum,272,17-03-2025,5752109,1.0,"Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 4o. y 27 de la Constitución Política de los Estados Unidos Mexicanos, en materia de conservación y protección de los maíces nativos.","DECRETO por el que se reforman y adicionan diversas disposiciones de los artículos 4o. y 27 de la Constitución Política de los Estados Unidos Mexicanos, en materia de conservación y protección de los maíces nativos."
cpeum,273,01-04-2025,5753797,1.0,"Decreto por el que se reforma el segundo párrafo del artículo 19 y se adicionan los párrafos segundo y tercero al artículo 40 de la Constitución Política de los Estados Unidos Mexicanos, en materia de fortalecimiento de la soberanía nacional.","DECRETO por el que se reforma el segundo párrafo del artículo 19 y se adicionan los párrafos segundo y tercero al artículo 40 de la Constitución Política de los Estados Unidos Mexicanos, en materia de fortalecimiento de la soberanía nacional."
